employee_id,employee_name,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
EMP06615,Ali Chen,35,Government,37895,Bachelors,11,Divorced,Exec-managerial,Unmarried,Other,Female,7724,4878,53,India,>50K
EMP06616,Meena Chen,29,Unemployed,79567,Bachelors,10,Married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,9043,1479,23,Germany,<=50K
EMP06617,Eve Singh,27,Self-emp,23769,Assoc,7,Never-married,Exec-managerial,Husband,Other,Female,448,2224,60,Philippines,<=50K
EMP06618,Bob Fernandez,35,Private,28928,HS-grad,6,Divorced,Exec-managerial,Not-in-family,White,Male,6826,145,53,Philippines,<=50K
EMP06619,Sara Fernandez,60,Private,64635,Assoc,16,Separated,Prof-specialty,Husband,Black,Female,5485,4029,42,Mexico,<=50K
EMP06620,Bob Lee,20,Self-emp,58776,Bachelors,11,Divorced,Exec-managerial,Unmarried,Black,Male,7289,3813,26,United-States,>50K
EMP06621,Tom Kumar,36,Private,45840,Bachelors,14,Married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,958,3164,26,Philippines,>50K
EMP06622,Bob Fernandez,26,Government,15552,Bachelors,9,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Female,4534,2444,28,Germany,<=50K
EMP06623,Ali Lee,42,Government,44497,Assoc,11,Never-married,Craft-repair,Unmarried,Other,Male,4164,2360,56,Germany,<=50K
EMP06624,Bob Singh,54,Private,47311,Bachelors,2,Married,Craft-repair,Husband,Other,Male,8160,4305,30,Germany,>50K
EMP06625,Tom Singh,26,Government,39323,Bachelors,16,Separated,Tech-support,Own-child,Asian-Pac-Islander,Male,9963,4556,55,Germany,>50K
EMP06626,Bob Smith,56,Self-emp,85108,Bachelors,1,Never-married,Craft-repair,Not-in-family,Black,Female,5060,2319,56,India,>50K
EMP06627,Sara Garcia,26,Unemployed,76478,Bachelors,8,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Female,3139,3776,36,Philippines,>50K
EMP06628,Ali Lee,30,Private,96850,Bachelors,1,Never-married,Prof-specialty,Wife,Black,Male,1089,2419,29,United-States,>50K
EMP06629,Eve Lee,42,Self-emp,62154,Doctorate,5,Divorced,Tech-support,Husband,Asian-Pac-Islander,Male,3859,533,34,United-States,>50K
EMP06630,John Lee,53,Unemployed,37550,Assoc,6,Separated,Exec-managerial,Husband,Other,Male,3277,423,45,Mexico,<=50K
EMP06631,Priya Patel,51,Self-emp,93121,Doctorate,11,Separated,Tech-support,Not-in-family,White,Female,4057,110,42,Mexico,<=50K
EMP06632,Raj Nguyen,31,Self-emp,55276,Doctorate,15,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,2562,4680,48,Philippines,<=50K
EMP06633,Alice Lee,40,Unemployed,49505,Bachelors,11,Divorced,Prof-specialty,Own-child,Black,Female,3212,4160,54,Philippines,<=50K
EMP06634,Ali Fernandez,24,Private,82560,HS-grad,15,Never-married,Sales,Own-child,Other,Male,1853,336,34,Philippines,>50K
EMP06635,Ali Chen,57,Self-emp,82915,Assoc,13,Divorced,Sales,Not-in-family,Black,Male,8691,1577,25,United-States,<=50K
EMP06636,Raj Chen,46,Unemployed,18275,Bachelors,7,Married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,5727,3566,29,Mexico,<=50K
EMP06637,Ali Nguyen,40,Self-emp,69144,Masters,4,Married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,803,4984,53,Philippines,<=50K
EMP06638,Meena Lee,23,Private,54615,Assoc,16,Divorced,Prof-specialty,Wife,Black,Female,8016,3448,22,India,<=50K
EMP06639,Eve Patel,50,Government,76538,Assoc,11,Separated,Tech-support,Husband,Black,Female,9408,3462,25,Germany,>50K
EMP06640,Eve Nguyen,47,Government,17605,HS-grad,9,Never-married,Sales,Husband,Other,Female,129,2098,53,Philippines,<=50K
EMP06641,Alice Fernandez,30,Government,86958,Masters,7,Separated,Exec-managerial,Wife,Other,Male,5496,2547,47,Mexico,>50K
EMP06642,Meena Patel,30,Government,65255,Masters,11,Married,Tech-support,Own-child,Black,Male,9991,956,23,Mexico,>50K
EMP06643,Ali Singh,34,Unemployed,13910,Doctorate,7,Separated,Sales,Husband,Amer-Indian-Eskimo,Female,739,1969,54,Germany,<=50K
EMP06644,John Fernandez,39,Self-emp,31849,Bachelors,16,Separated,Sales,Not-in-family,Other,Male,1711,4068,47,India,>50K
EMP06645,Tom Kumar,49,Government,47685,HS-grad,13,Separated,Craft-repair,Husband,White,Male,2164,4373,23,Mexico,>50K
EMP06646,Tom Singh,39,Private,52672,Bachelors,15,Married,Tech-support,Not-in-family,White,Female,9913,4104,37,Germany,<=50K
EMP06647,Ali Smith,41,Self-emp,83480,HS-grad,8,Never-married,Craft-repair,Wife,Amer-Indian-Eskimo,Male,8145,3460,30,India,<=50K
EMP06648,Alice Brown,39,Private,18508,Bachelors,10,Separated,Craft-repair,Husband,Other,Female,3239,885,20,Germany,<=50K
EMP06649,Priya Chen,39,Unemployed,11815,Bachelors,5,Separated,Prof-specialty,Wife,White,Female,7957,1013,52,United-States,>50K
EMP06650,Raj Garcia,23,Self-emp,69041,Doctorate,14,Separated,Craft-repair,Unmarried,Black,Female,5169,4552,55,India,>50K
EMP06651,Raj Lee,20,Unemployed,35530,Bachelors,14,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,8684,3480,32,United-States,<=50K
EMP06652,Tom Fernandez,46,Government,65081,HS-grad,14,Separated,Prof-specialty,Own-child,Black,Male,8509,810,46,Germany,<=50K
EMP06653,Sara Smith,21,Self-emp,21821,Assoc,8,Separated,Exec-managerial,Wife,Other,Female,6827,4474,21,Germany,<=50K
EMP06654,Meena Lee,28,Government,81097,Masters,6,Divorced,Prof-specialty,Own-child,Other,Female,618,1430,24,Philippines,<=50K
EMP06655,Meena Kumar,24,Private,41987,Masters,7,Divorced,Prof-specialty,Not-in-family,Other,Female,5225,1321,53,Germany,<=50K
EMP06656,Tom Nguyen,57,Private,77279,Doctorate,6,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,7121,2447,53,India,<=50K
EMP06657,Eve Nguyen,54,Unemployed,55897,HS-grad,8,Married,Tech-support,Unmarried,Asian-Pac-Islander,Male,4414,1434,47,Philippines,>50K
EMP06658,Ali Lee,30,Self-emp,20293,Assoc,8,Divorced,Sales,Husband,Asian-Pac-Islander,Male,3889,843,29,Germany,>50K
EMP06659,Priya Smith,35,Government,77202,Masters,2,Separated,Sales,Husband,Asian-Pac-Islander,Male,417,4013,22,Philippines,<=50K
EMP06660,Bob Fernandez,28,Self-emp,99788,HS-grad,15,Divorced,Exec-managerial,Not-in-family,White,Male,7407,1372,48,Mexico,<=50K
EMP06661,Priya Smith,58,Private,44387,Masters,13,Married,Craft-repair,Husband,Other,Female,8315,4480,36,Philippines,<=50K
EMP06662,Eve Brown,51,Government,95718,Doctorate,10,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Female,39,4403,31,Mexico,<=50K
EMP06663,Tom Lee,60,Self-emp,91217,HS-grad,3,Separated,Craft-repair,Wife,Black,Male,4700,632,40,Philippines,<=50K
EMP06664,Tom Brown,55,Unemployed,31624,Doctorate,1,Never-married,Tech-support,Wife,Black,Female,5884,2594,23,India,<=50K
EMP06665,Ali Nguyen,50,Private,88930,Bachelors,4,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Female,78,407,30,United-States,>50K
EMP06666,Eve Kumar,38,Self-emp,75712,Assoc,14,Separated,Sales,Not-in-family,White,Female,4511,2807,57,United-States,>50K
EMP06667,Bob Nguyen,33,Unemployed,40114,HS-grad,14,Never-married,Sales,Husband,Black,Female,9323,416,36,United-States,<=50K
EMP06668,Ali Garcia,45,Unemployed,70961,Bachelors,1,Divorced,Craft-repair,Own-child,White,Male,2714,248,20,Germany,>50K
EMP06669,Priya Fernandez,59,Self-emp,79557,Masters,10,Never-married,Sales,Husband,Black,Female,8894,3757,40,United-States,<=50K
EMP06670,Priya Kumar,45,Private,87843,Bachelors,14,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,1470,2943,23,Philippines,>50K
EMP06671,Ali Garcia,26,Unemployed,66095,Masters,11,Married,Exec-managerial,Wife,Asian-Pac-Islander,Female,7786,4154,58,Germany,>50K
EMP06672,Sara Garcia,26,Private,22437,Masters,2,Divorced,Sales,Own-child,Other,Female,2127,4305,23,Mexico,<=50K
EMP06673,Ali Chen,45,Government,52432,Masters,16,Married,Craft-repair,Unmarried,Asian-Pac-Islander,Female,3529,1589,25,Mexico,<=50K
EMP06674,John Patel,56,Unemployed,53953,Assoc,1,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Female,729,242,44,United-States,<=50K
EMP06675,Raj Fernandez,23,Self-emp,40643,HS-grad,11,Married,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,710,33,21,United-States,>50K
EMP06676,John Nguyen,37,Government,47594,Doctorate,15,Never-married,Craft-repair,Husband,Black,Male,3202,88,51,Philippines,<=50K
EMP06677,Raj Smith,25,Private,70793,Masters,16,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,6947,2326,38,Germany,<=50K
EMP06678,Tom Smith,56,Government,28245,Assoc,5,Never-married,Prof-specialty,Not-in-family,White,Male,9615,325,24,United-States,>50K
EMP06679,Alice Nguyen,29,Government,37479,Masters,11,Divorced,Exec-managerial,Own-child,White,Female,6090,771,28,Philippines,>50K
EMP06680,Raj Kumar,24,Government,23845,Masters,10,Never-married,Sales,Unmarried,White,Male,4999,3423,22,United-States,<=50K
EMP06681,Ali Nguyen,45,Government,14841,Assoc,15,Married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,8571,4433,56,Philippines,<=50K
EMP06682,Meena Kumar,30,Private,92701,Bachelors,13,Married,Sales,Not-in-family,Other,Female,7229,1841,60,United-States,>50K
EMP06683,Ali Fernandez,37,Self-emp,19392,Assoc,6,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,3047,414,42,Mexico,<=50K
EMP06684,Ali Smith,40,Self-emp,47521,Doctorate,11,Separated,Tech-support,Unmarried,Other,Male,1946,3441,36,Philippines,>50K
EMP06685,Priya Kumar,33,Government,32555,HS-grad,5,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Male,9146,4775,43,United-States,<=50K
EMP06686,Priya Smith,55,Private,42568,HS-grad,3,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,9020,3911,44,India,<=50K
EMP06687,John Smith,45,Unemployed,87374,Bachelors,3,Divorced,Sales,Not-in-family,Black,Male,8899,3603,23,Philippines,<=50K
EMP06688,Bob Smith,26,Self-emp,56206,Assoc,5,Married,Craft-repair,Husband,White,Male,7220,1432,28,Germany,>50K
EMP06689,Meena Nguyen,46,Unemployed,78867,HS-grad,12,Divorced,Tech-support,Not-in-family,White,Male,2405,4325,22,Germany,>50K
EMP06690,John Kumar,30,Unemployed,90092,Bachelors,4,Married,Craft-repair,Wife,Black,Male,4058,2222,23,Mexico,<=50K
EMP06691,Bob Smith,30,Government,83351,Assoc,16,Separated,Craft-repair,Wife,Black,Female,8870,4023,43,Germany,<=50K
EMP06692,Meena Lee,57,Private,84746,HS-grad,5,Separated,Tech-support,Not-in-family,Other,Female,4789,3848,36,United-States,>50K
EMP06693,Tom Kumar,37,Self-emp,93770,HS-grad,15,Never-married,Sales,Unmarried,Amer-Indian-Eskimo,Female,522,907,56,Germany,<=50K
EMP06694,Eve Patel,28,Private,84075,HS-grad,12,Never-married,Tech-support,Husband,Black,Female,5070,744,32,Mexico,<=50K
EMP06695,Eve Singh,49,Self-emp,56807,Assoc,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,3767,1895,33,India,<=50K
EMP06696,Ali Brown,58,Self-emp,86466,Masters,11,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,9292,258,40,Mexico,<=50K
EMP06697,Alice Smith,47,Government,87333,Masters,1,Separated,Exec-managerial,Unmarried,White,Female,5724,314,28,Philippines,<=50K
EMP06698,Priya Singh,55,Government,20898,Bachelors,9,Divorced,Exec-managerial,Not-in-family,White,Male,8728,3067,27,Germany,>50K
EMP06699,Raj Nguyen,24,Self-emp,71636,HS-grad,1,Divorced,Sales,Wife,Asian-Pac-Islander,Female,3428,3427,51,Germany,<=50K
EMP06700,Sara Lee,47,Private,53452,Doctorate,14,Divorced,Exec-managerial,Husband,Black,Female,7184,214,48,Mexico,<=50K
EMP06701,Eve Kumar,55,Private,31483,HS-grad,13,Divorced,Prof-specialty,Own-child,Other,Female,260,3702,53,Philippines,<=50K
EMP06702,Eve Brown,44,Government,49843,Bachelors,1,Never-married,Prof-specialty,Husband,White,Female,6239,4058,27,India,>50K
EMP06703,Eve Nguyen,28,Self-emp,53043,Assoc,8,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,5977,4496,44,Mexico,<=50K
EMP06704,Sara Fernandez,36,Government,27550,Masters,13,Never-married,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,380,3956,49,United-States,<=50K
EMP06705,Alice Kumar,45,Self-emp,38451,HS-grad,11,Married,Craft-repair,Wife,Asian-Pac-Islander,Female,9958,3988,58,Philippines,>50K
EMP06706,Alice Fernandez,30,Unemployed,54950,Doctorate,9,Never-married,Sales,Not-in-family,White,Male,9517,3151,27,Philippines,>50K
EMP06707,Meena Garcia,50,Government,31579,Assoc,14,Divorced,Sales,Husband,Other,Male,6778,2707,40,India,>50K
EMP06708,Ali Brown,57,Unemployed,78648,Masters,10,Divorced,Craft-repair,Own-child,White,Male,8678,2977,58,India,>50K
EMP06709,Sara Fernandez,40,Private,60500,Masters,5,Never-married,Exec-managerial,Not-in-family,Other,Female,2937,852,59,India,>50K
EMP06710,Priya Chen,40,Government,56219,Doctorate,3,Divorced,Sales,Own-child,Black,Female,5718,4872,46,India,<=50K
EMP06711,Alice Brown,25,Self-emp,93164,HS-grad,5,Divorced,Sales,Husband,Black,Male,9329,1559,25,Germany,>50K
EMP06712,Bob Chen,32,Government,62582,Bachelors,16,Married,Craft-repair,Not-in-family,Other,Male,7858,2520,23,India,>50K
EMP06713,Raj Chen,38,Unemployed,85684,Doctorate,11,Separated,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,2375,210,38,Germany,>50K
EMP06714,Raj Singh,24,Self-emp,52680,Masters,15,Married,Prof-specialty,Not-in-family,Other,Female,5691,3341,56,Germany,<=50K
EMP06715,Raj Lee,44,Government,55819,Assoc,7,Separated,Sales,Unmarried,White,Female,3545,3545,54,Germany,>50K
EMP06716,Priya Brown,39,Private,85768,HS-grad,10,Divorced,Craft-repair,Unmarried,White,Male,9176,2760,48,Philippines,>50K
EMP06717,Meena Patel,53,Self-emp,61800,Masters,11,Never-married,Exec-managerial,Unmarried,Black,Male,376,4383,55,Mexico,<=50K
EMP06718,Eve Fernandez,36,Self-emp,14971,Bachelors,10,Divorced,Exec-managerial,Wife,Other,Male,6903,1655,27,Germany,<=50K
EMP06719,Bob Chen,49,Government,97141,HS-grad,16,Divorced,Tech-support,Wife,Black,Female,6518,604,49,India,<=50K
EMP06720,Sara Patel,47,Private,48218,Assoc,16,Married,Tech-support,Husband,Black,Female,6009,1264,53,Germany,<=50K
EMP06721,Sara Nguyen,41,Private,17698,Doctorate,7,Separated,Sales,Wife,Amer-Indian-Eskimo,Female,5166,2518,49,United-States,<=50K
EMP06722,Meena Fernandez,54,Private,36125,Masters,1,Separated,Exec-managerial,Not-in-family,White,Female,7990,1691,20,United-States,<=50K
EMP06723,Alice Lee,27,Private,50465,Doctorate,12,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,6778,1385,57,Mexico,<=50K
EMP06724,Bob Brown,29,Unemployed,76837,Doctorate,1,Married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,4174,2919,48,India,<=50K
EMP06725,Meena Kumar,52,Unemployed,99640,Masters,16,Divorced,Tech-support,Wife,Amer-Indian-Eskimo,Female,8647,1765,44,United-States,<=50K
EMP06726,Eve Kumar,37,Unemployed,94551,Masters,11,Divorced,Prof-specialty,Own-child,Black,Male,7947,4745,25,United-States,<=50K
EMP06727,Sara Garcia,38,Private,83575,Bachelors,7,Never-married,Sales,Wife,Other,Male,20,1752,34,India,>50K
EMP06728,Bob Nguyen,59,Government,73541,HS-grad,8,Divorced,Exec-managerial,Husband,White,Male,4805,4051,22,United-States,<=50K
EMP06729,Tom Patel,53,Private,96270,Assoc,2,Divorced,Prof-specialty,Unmarried,Other,Male,1492,3421,59,Mexico,<=50K
EMP06730,John Brown,41,Unemployed,74590,Bachelors,3,Married,Prof-specialty,Not-in-family,Other,Female,6685,4759,46,Mexico,<=50K
EMP06731,Bob Singh,32,Government,85453,Bachelors,4,Married,Craft-repair,Not-in-family,White,Male,5051,2201,26,United-States,<=50K
EMP06732,Eve Smith,44,Self-emp,13809,HS-grad,12,Divorced,Tech-support,Own-child,Other,Male,3272,4887,32,Philippines,>50K
EMP06733,Ali Garcia,47,Self-emp,33894,Doctorate,15,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,6115,2767,41,Philippines,>50K
EMP06734,Eve Brown,50,Self-emp,77542,Masters,16,Married,Tech-support,Own-child,Other,Female,5590,224,38,Philippines,<=50K
EMP06735,Raj Nguyen,36,Self-emp,24033,Masters,10,Separated,Craft-repair,Husband,Other,Female,3075,4751,46,United-States,>50K
EMP06736,John Fernandez,28,Unemployed,53900,Assoc,10,Divorced,Exec-managerial,Wife,White,Female,3489,774,57,Philippines,<=50K
EMP06737,Priya Kumar,54,Self-emp,64858,HS-grad,2,Never-married,Craft-repair,Husband,Black,Male,4165,4140,38,Philippines,<=50K
EMP06738,Ali Chen,47,Private,35623,Assoc,3,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,6527,4009,43,India,>50K
EMP06739,Alice Kumar,54,Self-emp,58204,Assoc,14,Divorced,Craft-repair,Husband,Amer-Indian-Eskimo,Female,4094,3035,53,India,<=50K
EMP06740,Sara Brown,56,Government,94502,Assoc,7,Divorced,Prof-specialty,Wife,Other,Male,6594,2696,35,United-States,<=50K
EMP06741,Priya Singh,32,Unemployed,35375,HS-grad,9,Separated,Sales,Wife,White,Male,9556,3426,31,Mexico,<=50K
EMP06742,Tom Garcia,29,Self-emp,57643,Doctorate,6,Divorced,Exec-managerial,Unmarried,Other,Female,923,17,41,Germany,<=50K
EMP06743,Ali Fernandez,55,Unemployed,73161,Bachelors,12,Divorced,Prof-specialty,Not-in-family,Other,Male,2186,3265,23,Germany,<=50K
EMP06744,Tom Kumar,35,Self-emp,67767,Masters,12,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,1396,3035,48,Germany,<=50K
EMP06745,Tom Fernandez,59,Unemployed,85486,Masters,2,Never-married,Craft-repair,Own-child,Other,Female,3363,4097,50,United-States,<=50K
EMP06746,Bob Lee,22,Government,97655,HS-grad,12,Married,Tech-support,Own-child,White,Male,4061,1423,36,Philippines,<=50K
EMP06747,Raj Nguyen,28,Self-emp,74400,Bachelors,6,Never-married,Sales,Husband,Amer-Indian-Eskimo,Male,2916,3060,55,Philippines,<=50K
EMP06748,Raj Brown,37,Government,66927,Assoc,14,Married,Sales,Wife,White,Male,5796,292,59,United-States,<=50K
EMP06749,Sara Garcia,47,Private,95692,Assoc,15,Separated,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,2128,3694,21,Philippines,<=50K
EMP06750,Tom Smith,25,Private,87249,Assoc,12,Married,Craft-repair,Not-in-family,Other,Male,3732,2153,34,Germany,>50K
EMP06751,Eve Garcia,52,Government,51003,Bachelors,16,Married,Craft-repair,Husband,White,Female,5306,326,39,Mexico,>50K
EMP06752,Tom Kumar,44,Self-emp,24721,Bachelors,1,Separated,Sales,Unmarried,Black,Male,5130,1450,50,Philippines,<=50K
EMP06753,Meena Kumar,57,Self-emp,69774,HS-grad,13,Married,Exec-managerial,Not-in-family,White,Female,3978,3276,58,India,>50K
EMP06754,Eve Nguyen,58,Private,32655,HS-grad,16,Married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,7177,2682,22,Mexico,>50K
EMP06755,Eve Smith,60,Private,78258,Assoc,4,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Male,8696,2133,50,Mexico,>50K
EMP06756,Priya Patel,30,Self-emp,51469,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White,Female,9684,839,43,Germany,<=50K
EMP06757,Raj Garcia,22,Private,29403,HS-grad,1,Married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,3713,976,52,India,>50K
EMP06758,Ali Smith,23,Government,59506,Assoc,4,Married,Prof-specialty,Wife,Other,Female,1859,2291,20,Mexico,>50K
EMP06759,Tom Nguyen,57,Private,86886,Bachelors,6,Never-married,Sales,Wife,Asian-Pac-Islander,Female,2469,3320,30,Philippines,>50K
EMP06760,Bob Smith,31,Unemployed,36982,Masters,6,Never-married,Sales,Husband,Amer-Indian-Eskimo,Male,1125,1320,42,Mexico,>50K
EMP06761,Meena Patel,56,Unemployed,10315,Assoc,10,Divorced,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,754,7,50,India,<=50K
EMP06762,Sara Kumar,51,Unemployed,83425,Bachelors,5,Married,Exec-managerial,Wife,Other,Female,4701,971,51,India,>50K
EMP06763,Eve Lee,48,Government,43483,Assoc,11,Never-married,Prof-specialty,Own-child,Other,Female,8132,2726,58,Mexico,<=50K
EMP06764,Eve Smith,34,Private,60311,Bachelors,11,Separated,Craft-repair,Unmarried,White,Male,8893,3001,23,Germany,<=50K
EMP06765,Priya Brown,56,Unemployed,22851,Doctorate,5,Married,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,1696,563,45,Mexico,<=50K
EMP06766,John Singh,26,Private,41325,Assoc,16,Divorced,Prof-specialty,Wife,Other,Male,9205,4600,43,India,<=50K
EMP06767,Eve Garcia,41,Unemployed,36290,Masters,2,Divorced,Prof-specialty,Unmarried,Other,Male,7651,2627,54,India,<=50K
EMP06768,Ali Nguyen,55,Private,16735,Bachelors,2,Separated,Craft-repair,Own-child,Black,Male,3526,4407,29,United-States,>50K
EMP06769,Priya Kumar,43,Self-emp,72896,HS-grad,11,Divorced,Prof-specialty,Own-child,Black,Female,3187,4204,36,Germany,<=50K
EMP06770,Ali Singh,26,Government,95420,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,900,150,37,Philippines,>50K
EMP06771,John Singh,21,Government,46961,Bachelors,1,Never-married,Sales,Own-child,Other,Male,5304,3688,41,Philippines,>50K
EMP06772,Priya Chen,34,Unemployed,78256,Masters,2,Married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,8930,3711,25,United-States,>50K
EMP06773,Priya Garcia,50,Private,59697,Doctorate,2,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Male,4844,1266,34,India,<=50K
EMP06774,Sara Kumar,43,Unemployed,14496,Bachelors,5,Separated,Craft-repair,Not-in-family,White,Female,1054,3297,21,United-States,<=50K
EMP06775,Priya Nguyen,31,Self-emp,28826,Masters,2,Married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,1547,4780,52,India,>50K
